center,left,right,steering,speed,throttle,brake
F:\Study Material\IMG\center_2018_05_22_01_01_25_655.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_25_655.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_25_655.jpg,0.0,1.0,0.0,22.959039999999998
F:\Study Material\IMG\center_2018_05_22_01_01_25_777.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_25_777.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_25_777.jpg,0.0,1.0,0.0,24.19725
F:\Study Material\IMG\center_2018_05_22_01_01_25_882.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_25_882.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_25_882.jpg,-0.3170918,1.0,0.0,25.126739999999998
F:\Study Material\IMG\center_2018_05_22_01_01_26_010.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_26_010.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_26_010.jpg,0.0,1.0,0.0,26.514329999999998
F:\Study Material\IMG\center_2018_05_22_01_01_26_112.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_26_112.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_26_112.jpg,0.0,0.6896005999999999,0.0,27.2449
F:\Study Material\IMG\center_2018_05_22_01_01_26_239.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_26_239.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_26_239.jpg,0.0,0.31074179999999996,0.0,27.44925
F:\Study Material\IMG\center_2018_05_22_01_01_26_341.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_26_341.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_26_341.jpg,0.0,0.0027828809999999996,0.0,27.377540000000003
F:\Study Material\IMG\center_2018_05_22_01_01_26_481.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_26_481.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_26_481.jpg,0.0,0.0,0.0,27.030459999999998
F:\Study Material\IMG\center_2018_05_22_01_01_26_583.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_26_583.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_26_583.jpg,-0.310046,0.0,0.0,26.674129999999998
F:\Study Material\IMG\center_2018_05_22_01_01_26_712.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_26_712.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_26_712.jpg,-0.6958837,0.0,0.0,25.98339
F:\Study Material\IMG\center_2018_05_22_01_01_26_814.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_26_814.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_26_814.jpg,-1.0,0.0,0.0,25.40074
F:\Study Material\IMG\center_2018_05_22_01_01_26_965.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_26_965.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_26_965.jpg,-0.5534772,0.0,0.0,25.09388
F:\Study Material\IMG\center_2018_05_22_01_01_27_075.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_27_075.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_27_075.jpg,-0.216252,0.0,0.0,24.9556
F:\Study Material\IMG\center_2018_05_22_01_01_27_232.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_27_232.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_27_232.jpg,0.0,0.0,0.0,24.62494
F:\Study Material\IMG\center_2018_05_22_01_01_27_335.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_27_335.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_27_335.jpg,0.3147705,0.0,0.0,24.37021
F:\Study Material\IMG\center_2018_05_22_01_01_27_466.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_27_466.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_27_466.jpg,0.0,0.0,0.0,24.1284
F:\Study Material\IMG\center_2018_05_22_01_01_27_571.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_27_571.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_27_571.jpg,0.0,0.0,0.0,23.96708
F:\Study Material\IMG\center_2018_05_22_01_01_27_700.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_27_700.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_27_700.jpg,0.3833302,0.0,0.0,23.60868
F:\Study Material\IMG\center_2018_05_22_01_01_27_803.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_27_803.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_27_803.jpg,0.07188509,0.0,0.0,23.42824
F:\Study Material\IMG\center_2018_05_22_01_01_27_937.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_27_937.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_27_937.jpg,0.0,0.0,0.0,23.24012
F:\Study Material\IMG\center_2018_05_22_01_01_28_051.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_28_051.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_28_051.jpg,0.34529109999999996,0.0,0.0,23.0053
F:\Study Material\IMG\center_2018_05_22_01_01_28_211.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_28_211.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_28_211.jpg,0.0,0.0,0.0,22.76289
F:\Study Material\IMG\center_2018_05_22_01_01_28_313.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_28_313.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_28_313.jpg,0.0,0.0,0.0,22.621470000000002
F:\Study Material\IMG\center_2018_05_22_01_01_28_452.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_28_452.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_28_452.jpg,0.0,0.0,0.0,22.42765
F:\Study Material\IMG\center_2018_05_22_01_01_28_565.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_28_565.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_28_565.jpg,0.0,0.0,0.0,22.2648
F:\Study Material\IMG\center_2018_05_22_01_01_28_739.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_28_739.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_28_739.jpg,0.5176154000000001,0.0,0.0,21.689529999999998
F:\Study Material\IMG\center_2018_05_22_01_01_28_843.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_28_843.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_28_843.jpg,0.8315839,0.0,0.0,21.21085
F:\Study Material\IMG\center_2018_05_22_01_01_28_984.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_28_984.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_28_984.jpg,0.40984929999999997,0.0,0.0,21.18976
F:\Study Material\IMG\center_2018_05_22_01_01_29_086.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_29_086.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_29_086.jpg,0.09992636,0.0,0.0,20.90232
F:\Study Material\IMG\center_2018_05_22_01_01_29_210.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_29_210.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_29_210.jpg,0.0,0.0,0.0,20.71646
F:\Study Material\IMG\center_2018_05_22_01_01_29_312.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_29_312.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_29_312.jpg,0.0,0.0,0.0,20.80385
F:\Study Material\IMG\center_2018_05_22_01_01_29_452.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_29_452.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_29_452.jpg,-0.4168188,0.0,0.0,20.137970000000003
F:\Study Material\IMG\center_2018_05_22_01_01_29_554.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_29_554.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_29_554.jpg,-0.7238889000000001,0.0,0.0,20.11059
F:\Study Material\IMG\center_2018_05_22_01_01_29_682.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_29_682.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_29_682.jpg,-0.3418426,0.0,0.0,20.03743
F:\Study Material\IMG\center_2018_05_22_01_01_29_786.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_29_786.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_29_786.jpg,-0.02753799,0.0,0.0,19.92185
F:\Study Material\IMG\center_2018_05_22_01_01_29_918.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_29_918.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_29_918.jpg,0.0,0.0,0.0,19.795189999999998
F:\Study Material\IMG\center_2018_05_22_01_01_30_023.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_30_023.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_30_023.jpg,0.0,0.0,0.0,19.67003
F:\Study Material\IMG\center_2018_05_22_01_01_30_149.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_30_149.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_30_149.jpg,0.0,0.0,0.0,19.55197
F:\Study Material\IMG\center_2018_05_22_01_01_30_249.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_30_249.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_30_249.jpg,0.0,0.0,0.0,19.01632
F:\Study Material\IMG\center_2018_05_22_01_01_30_398.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_30_398.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_30_398.jpg,0.0,0.4443795,0.0,19.942220000000002
F:\Study Material\IMG\center_2018_05_22_01_01_30_500.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_30_500.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_30_500.jpg,0.0,0.7546344,0.0,20.38044
F:\Study Material\IMG\center_2018_05_22_01_01_30_626.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_30_626.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_30_626.jpg,0.0,1.0,0.0,22.017310000000002
F:\Study Material\IMG\center_2018_05_22_01_01_30_730.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_30_730.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_30_730.jpg,0.0,1.0,0.0,23.059639999999998
F:\Study Material\IMG\center_2018_05_22_01_01_30_863.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_30_863.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_30_863.jpg,0.0,1.0,0.0,24.56849
F:\Study Material\IMG\center_2018_05_22_01_01_30_965.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_30_965.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_30_965.jpg,0.0,1.0,0.0,25.61792
F:\Study Material\IMG\center_2018_05_22_01_01_31_093.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_31_093.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_31_093.jpg,0.0,0.6184824999999999,0.0,26.374470000000002
F:\Study Material\IMG\center_2018_05_22_01_01_31_196.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_31_196.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_31_196.jpg,0.0,0.3084163,0.0,26.740270000000002
F:\Study Material\IMG\center_2018_05_22_01_01_31_325.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_31_325.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_31_325.jpg,0.0,0.0,0.0,26.53568
F:\Study Material\IMG\center_2018_05_22_01_01_31_428.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_31_428.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_31_428.jpg,0.0,0.0,0.0,26.36052
F:\Study Material\IMG\center_2018_05_22_01_01_31_575.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_31_575.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_31_575.jpg,0.0,0.0,0.0,26.1214
F:\Study Material\IMG\center_2018_05_22_01_01_31_677.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_31_677.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_31_677.jpg,0.0,0.0,0.0,25.95211
F:\Study Material\IMG\center_2018_05_22_01_01_31_814.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_31_814.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_31_814.jpg,0.40725209999999995,0.0,0.0,25.49061
F:\Study Material\IMG\center_2018_05_22_01_01_31_915.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_31_915.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_31_915.jpg,0.7149661,0.0,0.0,25.084
F:\Study Material\IMG\center_2018_05_22_01_01_32_045.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_32_045.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_32_045.jpg,0.3294913,0.0,0.0,24.87696
F:\Study Material\IMG\center_2018_05_22_01_01_32_150.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_32_150.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_32_150.jpg,0.01441824,0.0,0.0,24.69005
F:\Study Material\IMG\center_2018_05_22_01_01_32_259.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_32_259.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_32_259.jpg,0.0,0.0,0.0,24.52275
F:\Study Material\IMG\center_2018_05_22_01_01_32_388.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_32_388.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_32_388.jpg,0.0,0.38318959999999996,0.0,24.88885
F:\Study Material\IMG\center_2018_05_22_01_01_32_492.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_32_492.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_32_492.jpg,0.0,0.7017581,0.0,13.383379999999999
F:\Study Material\IMG\center_2018_05_22_01_01_32_619.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_32_619.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_32_619.jpg,0.0,1.0,0.0,12.24629
F:\Study Material\IMG\center_2018_05_22_01_01_32_729.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_32_729.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_32_729.jpg,0.0,1.0,0.0,8.52608
F:\Study Material\IMG\center_2018_05_22_01_01_32_857.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_32_857.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_32_857.jpg,0.0,1.0,0.0,4.99913
F:\Study Material\IMG\center_2018_05_22_01_01_32_962.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_32_962.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_32_962.jpg,0.0,1.0,0.0,2.367845
F:\Study Material\IMG\center_2018_05_22_01_01_33_094.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_33_094.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_33_094.jpg,0.0,1.0,0.0,0.9411280000000001
F:\Study Material\IMG\center_2018_05_22_01_01_33_198.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_33_198.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_33_198.jpg,0.0,1.0,0.0,0.2319299
F:\Study Material\IMG\center_2018_05_22_01_01_33_331.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_33_331.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_33_331.jpg,0.0,0.6078047,0.0,0.1133702
F:\Study Material\IMG\center_2018_05_22_01_01_33_436.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_33_436.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_33_436.jpg,-0.07838471,0.0,0.0,0.05183343
F:\Study Material\IMG\center_2018_05_22_01_01_33_566.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_33_566.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_33_566.jpg,0.0,0.0,0.38661940000000006,0.07052527
F:\Study Material\IMG\center_2018_05_22_01_01_33_670.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_33_670.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_33_670.jpg,0.2994687,0.0,0.6860881,0.2603066
F:\Study Material\IMG\center_2018_05_22_01_01_33_769.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_33_769.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_33_769.jpg,0.6013590999999999,0.0,0.9879785,0.5136977
F:\Study Material\IMG\center_2018_05_22_01_01_33_872.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_33_872.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_33_872.jpg,0.9102940999999999,0.0,1.0,0.770668
F:\Study Material\IMG\center_2018_05_22_01_01_33_975.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_33_975.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_33_975.jpg,1.0,0.0,1.0,1.059626
F:\Study Material\IMG\center_2018_05_22_01_01_34_096.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_34_096.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_34_096.jpg,1.0,0.0,1.0,1.365789
F:\Study Material\IMG\center_2018_05_22_01_01_34_204.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_34_204.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_34_204.jpg,1.0,0.0,1.0,1.6904970000000001
F:\Study Material\IMG\center_2018_05_22_01_01_34_380.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_34_380.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_34_380.jpg,0.47837640000000003,0.0,0.47837640000000003,1.8199619999999999
F:\Study Material\IMG\center_2018_05_22_01_01_34_486.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_34_486.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_34_486.jpg,0.1544529,0.0,0.1544529,1.799711
F:\Study Material\IMG\center_2018_05_22_01_01_34_653.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_34_653.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_34_653.jpg,0.0,0.0,0.0,1.6333879999999998
F:\Study Material\IMG\center_2018_05_22_01_01_34_761.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_34_761.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_34_761.jpg,0.0,0.0,0.0,1.532051
F:\Study Material\IMG\center_2018_05_22_01_01_34_923.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_34_923.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_34_923.jpg,0.0,0.4756083,0.0,0.5100567
F:\Study Material\IMG\center_2018_05_22_01_01_35_039.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_35_039.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_35_039.jpg,0.0,0.8254203999999999,0.0,0.5540564
F:\Study Material\IMG\center_2018_05_22_01_01_35_202.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_35_202.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_35_202.jpg,-0.48092579999999996,1.0,0.0,2.3462709999999998
F:\Study Material\IMG\center_2018_05_22_01_01_35_312.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_35_312.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_35_312.jpg,-0.8277645,1.0,0.0,3.7290730000000005
F:\Study Material\IMG\center_2018_05_22_01_01_35_467.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_35_467.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_35_467.jpg,-1.0,1.0,0.0,5.608672
F:\Study Material\IMG\center_2018_05_22_01_01_35_578.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_35_578.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_35_578.jpg,-1.0,1.0,0.0,6.792699000000001
F:\Study Material\IMG\center_2018_05_22_01_01_35_738.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_35_738.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_35_738.jpg,-0.5206084,1.0,0.0,8.759354
F:\Study Material\IMG\center_2018_05_22_01_01_35_846.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_35_846.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_35_846.jpg,-0.1949753,1.0,0.0,10.212539999999999
F:\Study Material\IMG\center_2018_05_22_01_01_35_977.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_35_977.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_35_977.jpg,0.0,0.6082103,0.0,11.09084
F:\Study Material\IMG\center_2018_05_22_01_01_36_085.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_36_085.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_36_085.jpg,0.0,0.2820498,0.0,11.57881
F:\Study Material\IMG\center_2018_05_22_01_01_36_221.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_36_221.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_36_221.jpg,0.0,0.0,0.0,11.35881
F:\Study Material\IMG\center_2018_05_22_01_01_36_324.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_36_324.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_36_324.jpg,0.0,0.3148321,0.0,11.631260000000001
F:\Study Material\IMG\center_2018_05_22_01_01_36_451.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_36_451.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_36_451.jpg,0.3745212,0.0,0.0,11.546289999999999
F:\Study Material\IMG\center_2018_05_22_01_01_36_555.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_36_555.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_36_555.jpg,0.5451975,0.0,0.0,11.842089999999999
F:\Study Material\IMG\center_2018_05_22_01_01_36_689.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_36_689.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_36_689.jpg,0.1474692,0.0,0.0,11.438839999999999
F:\Study Material\IMG\center_2018_05_22_01_01_36_795.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_36_795.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_36_795.jpg,0.0,0.0,0.0,11.81974
F:\Study Material\IMG\center_2018_05_22_01_01_36_899.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_36_899.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_36_899.jpg,0.0,0.0,0.0,11.35351
F:\Study Material\IMG\center_2018_05_22_01_01_37_028.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_37_028.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_37_028.jpg,0.0,0.0,0.0,11.55644
F:\Study Material\IMG\center_2018_05_22_01_01_37_145.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_37_145.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_37_145.jpg,0.0,0.0,0.0,11.49103
F:\Study Material\IMG\center_2018_05_22_01_01_37_274.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_37_274.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_37_274.jpg,0.0,0.3805215,0.0,11.83653
F:\Study Material\IMG\center_2018_05_22_01_01_37_373.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_37_373.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_37_373.jpg,0.0,0.6927376000000001,0.0,12.2489
F:\Study Material\IMG\center_2018_05_22_01_01_37_507.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_37_507.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_37_507.jpg,0.3878123,1.0,0.0,13.9975
F:\Study Material\IMG\center_2018_05_22_01_01_37_611.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_37_611.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_37_611.jpg,0.714286,0.9246569,0.0,14.88209
F:\Study Material\IMG\center_2018_05_22_01_01_37_740.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_37_740.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_37_740.jpg,0.33941940000000004,0.5497903000000001,0.0,15.62911
F:\Study Material\IMG\center_2018_05_22_01_01_37_841.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_37_841.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_37_841.jpg,0.02581763,0.23618850000000002,0.0,16.0684
F:\Study Material\IMG\center_2018_05_22_01_01_37_973.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_37_973.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_37_973.jpg,0.0,0.0,0.0,15.64647
F:\Study Material\IMG\center_2018_05_22_01_01_38_077.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_38_077.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_38_077.jpg,0.3240881,0.0,0.0,15.734570000000001
F:\Study Material\IMG\center_2018_05_22_01_01_38_204.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_38_204.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_38_204.jpg,0.7013911999999999,0.0,0.0,15.0494
F:\Study Material\IMG\center_2018_05_22_01_01_38_324.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_38_324.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_38_324.jpg,0.3420152,0.0,0.0,14.96095
F:\Study Material\IMG\center_2018_05_22_01_01_38_454.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_38_454.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_38_454.jpg,0.0,0.0,0.0,14.814429999999998
F:\Study Material\IMG\center_2018_05_22_01_01_38_567.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_38_567.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_38_567.jpg,0.06861858,0.0,0.0,14.68818
F:\Study Material\IMG\center_2018_05_22_01_01_38_812.jpg, F:\Study Material\IMG\left_2018_05_22_01_01_38_812.jpg, F:\Study Material\IMG\right_2018_05_22_01_01_38_812.jpg,0.0,0.0,0.0,14.50213
